accion	origen	destino	motivo
MOVIDO	emu/dos/Anvil of Dawn.zip	emu/ORIGINALES/DOS/Anvil of Dawn.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Anvil of Dawn/
EXTRAIDO	emu/dos/Apache Strike.zip	emu/ROMS/DOS/Apache Strike/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Apache Strike.conf	lanzador de dosbox_svn (seguro: APACHE.EXE)
MOVIDO	emu/dos/Apache Strike.zip	emu/ORIGINALES/DOS/Apache Strike.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Apache Strike/
EXTRAIDO	emu/dos/Apollo 18 - Mission to the Moon.zip	emu/ROMS/DOS/Apollo 18 - Mission to the Moon/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Apollo 18 - Mission to the Moon.conf	lanzador de dosbox_svn (dudoso: apollo18/apollo.exe)
MOVIDO	emu/dos/Apollo 18 - Mission to the Moon.zip	emu/ORIGINALES/DOS/Apollo 18 - Mission to the Moon.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Apollo 18 - Mission to the Moon/
EXTRAIDO	emu/dos/Apple Panic.zip	emu/ROMS/DOS/Apple Panic/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Apple Panic.conf	lanzador de dosbox_svn (seguro: applep/PANIC.EXE)
MOVIDO	emu/dos/Apple Panic.zip	emu/ORIGINALES/DOS/Apple Panic.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Apple Panic/
EXTRAIDO	emu/dos/Arcade Trivia.zip	emu/ROMS/DOS/Arcade Trivia/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Arcade Trivia.conf	lanzador de dosbox_svn (seguro: trivia/TRIVIA.EXE)
MOVIDO	emu/dos/Arcade Trivia.zip	emu/ORIGINALES/DOS/Arcade Trivia.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Arcade Trivia/
EXTRAIDO	emu/dos/Arcade Volleyball.zip	emu/ROMS/DOS/Arcade Volleyball/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Arcade Volleyball.conf	lanzador de dosbox_svn (seguro: AV.EXE)
MOVIDO	emu/dos/Arcade Volleyball.zip	emu/ORIGINALES/DOS/Arcade Volleyball.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Arcade Volleyball/
EXTRAIDO	emu/dos/Archer MacLean's Pool.zip	emu/ROMS/DOS/Archer MacLean's Pool/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Archer MacLean's Pool.conf	lanzador de dosbox_svn (dudoso: archer/POOL.EXE)
MOVIDO	emu/dos/Archer MacLean's Pool.zip	emu/ORIGINALES/DOS/Archer MacLean's Pool.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Archer MacLean's Pool/
EXTRAIDO	emu/dos/Archipelagos.zip	emu/ROMS/DOS/Archipelagos/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Archipelagos.conf	lanzador de dosbox_svn (seguro: archi.exe)
MOVIDO	emu/dos/Archipelagos.zip	emu/ORIGINALES/DOS/Archipelagos.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Archipelagos/
EXTRAIDO	emu/dos/Archon Ultra.zip	emu/ROMS/DOS/Archon Ultra/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Archon Ultra.conf	lanzador de dosbox_svn (dudoso: ARCHON.EXE)
MOVIDO	emu/dos/Archon Ultra.zip	emu/ORIGINALES/DOS/Archon Ultra.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Archon Ultra/
EXTRAIDO	emu/dos/Archon.zip	emu/ROMS/DOS/Archon/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Archon.conf	lanzador de dosbox_svn (seguro: ARCHON.COM)
MOVIDO	emu/dos/Archon.zip	emu/ORIGINALES/DOS/Archon.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Archon/
EXTRAIDO	emu/dos/Arctic Adventure.zip	emu/ROMS/DOS/Arctic Adventure/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Arctic Adventure.conf	lanzador de dosbox_svn (dudoso: AA1.EXE)
MOVIDO	emu/dos/Arctic Adventure.zip	emu/ORIGINALES/DOS/Arctic Adventure.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Arctic Adventure/
EXTRAIDO	emu/dos/Arctic Fox.zip	emu/ROMS/DOS/Arctic Fox/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Arctic Fox.conf	lanzador de dosbox_svn (dudoso: AFOX.BAT)
MOVIDO	emu/dos/Arctic Fox.zip	emu/ORIGINALES/DOS/Arctic Fox.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Arctic Fox/
EXTRAIDO	emu/dos/Arkanoid 2 - Revenge of Doh.zip	emu/ROMS/DOS/Arkanoid 2 - Revenge of Doh/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Arkanoid 2 - Revenge of Doh.conf	lanzador de dosbox_svn (dudoso: arka2/ARKANO.EXE)
MOVIDO	emu/dos/Arkanoid 2 - Revenge of Doh.zip	emu/ORIGINALES/DOS/Arkanoid 2 - Revenge of Doh.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Arkanoid 2 - Revenge of Doh/
EXTRAIDO	emu/dos/Arkanoid.zip	emu/ROMS/DOS/Arkanoid/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Arkanoid.conf	lanzador de dosbox_svn (seguro: ARKANOID.COM)
MOVIDO	emu/dos/Arkanoid.zip	emu/ORIGINALES/DOS/Arkanoid.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Arkanoid/
EXTRAIDO	emu/dos/Armaeth - The Lost Kingdom.zip	emu/ROMS/DOS/Armaeth - The Lost Kingdom/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Armaeth - The Lost Kingdom.conf	lanzador de dosbox_svn (seguro: ARMAETH.BAT)
MOVIDO	emu/dos/Armaeth - The Lost Kingdom.zip	emu/ORIGINALES/DOS/Armaeth - The Lost Kingdom.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Armaeth - The Lost Kingdom/
EXTRAIDO	emu/dos/Armor Alley.zip	emu/ROMS/DOS/Armor Alley/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Armor Alley.conf	lanzador de dosbox_svn (seguro: AA.EXE)
MOVIDO	emu/dos/Armor Alley.zip	emu/ORIGINALES/DOS/Armor Alley.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Armor Alley/
EXTRAIDO	emu/dos/Arthur - The Quest for Excalibur.zip	emu/ROMS/DOS/Arthur - The Quest for Excalibur/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Arthur - The Quest for Excalibur.conf	lanzador de dosbox_svn (seguro: Arthur/ARTHUR.BAT)
MOVIDO	emu/dos/Arthur - The Quest for Excalibur.zip	emu/ORIGINALES/DOS/Arthur - The Quest for Excalibur.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Arthur - The Quest for Excalibur/
EXTRAIDO	emu/dos/Artura.zip	emu/ROMS/DOS/Artura/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Artura.conf	lanzador de dosbox_svn (seguro: ARTURA.EXE)
MOVIDO	emu/dos/Artura.zip	emu/ORIGINALES/DOS/Artura.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Artura/
EXTRAIDO	emu/dos/Ascendancy.zip	emu/ROMS/DOS/Ascendancy/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Ascendancy.conf	lanzador de dosbox_svn (seguro: ASCEND.EXE)
MOVIDO	emu/dos/Ascendancy.zip	emu/ORIGINALES/DOS/Ascendancy.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Ascendancy/
EXTRAIDO	emu/dos/Ashes of Empire.zip	emu/ROMS/DOS/Ashes of Empire/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Ashes of Empire.conf	lanzador de dosbox_svn (dudoso: Ashes/ASHES.BAT)
MOVIDO	emu/dos/Ashes of Empire.zip	emu/ORIGINALES/DOS/Ashes of Empire.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Ashes of Empire/
EXTRAIDO	emu/dos/Asterix - Operation Getafix.zip	emu/ROMS/DOS/Asterix - Operation Getafix/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Asterix - Operation Getafix.conf	lanzador de dosbox_svn (seguro: LOADER.EXE)
MOVIDO	emu/dos/Asterix - Operation Getafix.zip	emu/ORIGINALES/DOS/Asterix - Operation Getafix.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Asterix - Operation Getafix/
EXTRAIDO	emu/dos/Atomino.zip	emu/ROMS/DOS/Atomino/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Atomino.conf	lanzador de dosbox_svn (dudoso: ATOMINO.EXE)
MOVIDO	emu/dos/Atomino.zip	emu/ORIGINALES/DOS/Atomino.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Atomino/
EXTRAIDO	emu/dos/Atomix.zip	emu/ROMS/DOS/Atomix/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Atomix.conf	lanzador de dosbox_svn (seguro: GAME.EXE)
MOVIDO	emu/dos/Atomix.zip	emu/ORIGINALES/DOS/Atomix.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Atomix/
EXTRAIDO	emu/dos/Auto Duel.zip	emu/ROMS/DOS/Auto Duel/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Auto Duel.conf	lanzador de dosbox_svn (seguro: autoduel/Autoduel.exe)
MOVIDO	emu/dos/Auto Duel.zip	emu/ORIGINALES/DOS/Auto Duel.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Auto Duel/
EXTRAIDO	emu/dos/Avish.zip	emu/ROMS/DOS/Avish/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Avish.conf	lanzador de dosbox_svn (seguro: Avish/GAME.EXE)
MOVIDO	emu/dos/Avish.zip	emu/ORIGINALES/DOS/Avish.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Avish/
EXTRAIDO	emu/dos/Avoid the Noid.zip	emu/ROMS/DOS/Avoid the Noid/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Avoid the Noid.conf	lanzador de dosbox_svn (seguro: NOID.EXE)
MOVIDO	emu/dos/Avoid the Noid.zip	emu/ORIGINALES/DOS/Avoid the Noid.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Avoid the Noid/
EXTRAIDO	emu/dos/Awesome Earl.zip	emu/ROMS/DOS/Awesome Earl/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Awesome Earl.conf	lanzador de dosbox_svn (seguro: AWESOME.EXE)
MOVIDO	emu/dos/Awesome Earl.zip	emu/ORIGINALES/DOS/Awesome Earl.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Awesome Earl/
EXTRAIDO	emu/dos/B-24.zip	emu/ROMS/DOS/B-24/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/B-24.conf	lanzador de dosbox_svn (seguro: B24.BAT)
MOVIDO	emu/dos/B-24.zip	emu/ORIGINALES/DOS/B-24.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/B-24/
EXTRAIDO	emu/dos/B.A.T..zip	emu/ROMS/DOS/B.A.T/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/B.A.T.conf	lanzador de dosbox_svn (seguro: BAT.EXE)
MOVIDO	emu/dos/B.A.T..zip	emu/ORIGINALES/DOS/B.A.T..zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/B.A.T/
EXTRAIDO	emu/dos/BC Racers.zip	emu/ROMS/DOS/BC Racers/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/BC Racers.conf	lanzador de dosbox_svn (seguro: bcracers/BCRACERS.EXE)
MOVIDO	emu/dos/BC Racers.zip	emu/ORIGINALES/DOS/BC Racers.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/BC Racers/
EXTRAIDO	emu/dos/BC's Quest for Tires.zip	emu/ROMS/DOS/BC's Quest for Tires/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/BC's Quest for Tires.conf	lanzador de dosbox_svn (seguro: bc.com)
MOVIDO	emu/dos/BC's Quest for Tires.zip	emu/ORIGINALES/DOS/BC's Quest for Tires.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/BC's Quest for Tires/
EXTRAIDO	emu/dos/BLOOD.zip	emu/ROMS/DOS/BLOOD/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/BLOOD.conf	lanzador de dosbox_svn (seguro: BLOOD.EXE)
MOVIDO	emu/dos/BLOOD.zip	emu/ORIGINALES/DOS/BLOOD.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/BLOOD/
EXTRAIDO	emu/dos/Baal.zip	emu/ROMS/DOS/Baal/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Baal.conf	lanzador de dosbox_svn (dudoso: baal/BAAL.EXE)
MOVIDO	emu/dos/Baal.zip	emu/ORIGINALES/DOS/Baal.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Baal/
EXTRAIDO	emu/dos/Baby Jo in Going Home.zip	emu/ROMS/DOS/Baby Jo in Going Home/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Baby Jo in Going Home.conf	lanzador de dosbox_svn (seguro: babyjo/BABY.EXE)
MOVIDO	emu/dos/Baby Jo in Going Home.zip	emu/ORIGINALES/DOS/Baby Jo in Going Home.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Baby Jo in Going Home/
EXTRAIDO	emu/dos/Back to the Future II.zip	emu/ROMS/DOS/Back to the Future II/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Back to the Future II.conf	lanzador de dosbox_svn (seguro: backto2/RUN.BAT)
MOVIDO	emu/dos/Back to the Future II.zip	emu/ORIGINALES/DOS/Back to the Future II.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Back to the Future II/
EXTRAIDO	emu/dos/Back to the Future III.zip	emu/ROMS/DOS/Back to the Future III/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Back to the Future III.conf	lanzador de dosbox_svn (dudoso: future/BF.BAT)
MOVIDO	emu/dos/Back to the Future III.zip	emu/ORIGINALES/DOS/Back to the Future III.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Back to the Future III/
EXTRAIDO	emu/dos/Bactron.zip	emu/ROMS/DOS/Bactron/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Bactron.conf	lanzador de dosbox_svn (seguro: bactron.exe)
MOVIDO	emu/dos/Bactron.zip	emu/ORIGINALES/DOS/Bactron.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bactron/
EXTRAIDO	emu/dos/Bad Blood.zip	emu/ROMS/DOS/Bad Blood/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Bad Blood.conf	lanzador de dosbox_svn (dudoso: badblood/BADB.EXE)
MOVIDO	emu/dos/Bad Blood.zip	emu/ORIGINALES/DOS/Bad Blood.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bad Blood/
EXTRAIDO	emu/dos/Bad Dudes.zip	emu/ROMS/DOS/Bad Dudes/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Bad Dudes.conf	lanzador de dosbox_svn (seguro: baddudes/DUDES.COM)
MOVIDO	emu/dos/Bad Dudes.zip	emu/ORIGINALES/DOS/Bad Dudes.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bad Dudes/
EXTRAIDO	emu/dos/Bad Street Brawler.zip	emu/ROMS/DOS/Bad Street Brawler/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Bad Street Brawler.conf	lanzador de dosbox_svn (dudoso: BR.EXE)
MOVIDO	emu/dos/Bad Street Brawler.zip	emu/ORIGINALES/DOS/Bad Street Brawler.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bad Street Brawler/
EXTRAIDO	emu/dos/Ballyhoo.zip	emu/ROMS/DOS/Ballyhoo/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Ballyhoo.conf	lanzador de dosbox_svn (seguro: ballyhoo/BALLYHOO.BAT)
MOVIDO	emu/dos/Ballyhoo.zip	emu/ORIGINALES/DOS/Ballyhoo.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Ballyhoo/
EXTRAIDO	emu/dos/Barbarian.zip	emu/ROMS/DOS/Barbarian/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Barbarian.conf	lanzador de dosbox_svn (seguro: BARB.EXE)
MOVIDO	emu/dos/Barbarian.zip	emu/ORIGINALES/DOS/Barbarian.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Barbarian/
EXTRAIDO	emu/dos/Bard's Tale - Construction Set.zip	emu/ROMS/DOS/Bard's Tale - Construction Set/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Bard's Tale - Construction Set.conf	lanzador de dosbox_svn (seguro: BARDGAME.EXE)
MOVIDO	emu/dos/Bard's Tale - Construction Set.zip	emu/ORIGINALES/DOS/Bard's Tale - Construction Set.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bard's Tale - Construction Set/
EXTRAIDO	emu/dos/Bard's Tale III - Thief of Fate.zip	emu/ROMS/DOS/Bard's Tale III - Thief of Fate/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Bard's Tale III - Thief of Fate.conf	lanzador de dosbox_svn (seguro: THIEF.EXE)
MOVIDO	emu/dos/Bard's Tale III - Thief of Fate.zip	emu/ORIGINALES/DOS/Bard's Tale III - Thief of Fate.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bard's Tale III - Thief of Fate/
EXTRAIDO	emu/dos/Bard's Tale.zip	emu/ROMS/DOS/Bard's Tale/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Bard's Tale.conf	lanzador de dosbox_svn (seguro: BARD.EXE)
MOVIDO	emu/dos/Bard's Tale.zip	emu/ORIGINALES/DOS/Bard's Tale.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bard's Tale/
EXTRAIDO	emu/dos/Bargames.zip	emu/ROMS/DOS/Bargames/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Bargames.conf	lanzador de dosbox_svn (seguro: BG.EXE)
MOVIDO	emu/dos/Bargames.zip	emu/ORIGINALES/DOS/Bargames.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bargames/
EXTRAIDO	emu/dos/Batman - The Caped Crusader.zip	emu/ROMS/DOS/Batman - The Caped Crusader/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Batman - The Caped Crusader.conf	lanzador de dosbox_svn (dudoso: batmanc/JOKER.EXE)
MOVIDO	emu/dos/Batman - The Caped Crusader.zip	emu/ORIGINALES/DOS/Batman - The Caped Crusader.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Batman - The Caped Crusader/
EXTRAIDO	emu/dos/Batman - The Movie.zip	emu/ROMS/DOS/Batman - The Movie/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Batman - The Movie.conf	lanzador de dosbox_svn (seguro: BATMAN.EXE)
MOVIDO	emu/dos/Batman - The Movie.zip	emu/ORIGINALES/DOS/Batman - The Movie.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Batman - The Movie/
EXTRAIDO	emu/dos/Batman Forever.zip	emu/ROMS/DOS/Batman Forever/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Batman Forever.conf	lanzador de dosbox_svn (seguro: batmanf/BATMAN.EXE)
MOVIDO	emu/dos/Batman Forever.zip	emu/ORIGINALES/DOS/Batman Forever.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Batman Forever/
EXTRAIDO	emu/dos/Battle Bugs.zip	emu/ROMS/DOS/Battle Bugs/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Battle Bugs.conf	lanzador de dosbox_svn (seguro: BUGS.EXE)
MOVIDO	emu/dos/Battle Bugs.zip	emu/ORIGINALES/DOS/Battle Bugs.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Battle Bugs/
EXTRAIDO	emu/dos/Battle Chess (for Windows).zip	emu/ROMS/DOS/Battle Chess (for Windows)/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Battle Chess (for Windows).conf	lanzador de dosbox_svn (seguro: chess/CHESS.EXE)
MOVIDO	emu/dos/Battle Chess (for Windows).zip	emu/ORIGINALES/DOS/Battle Chess (for Windows).zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Battle Chess (for Windows)/
EXTRAIDO	emu/dos/Battle Zone.zip	emu/ROMS/DOS/Battle Zone/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Battle Zone.conf	lanzador de dosbox_svn (seguro: BZ.COM)
MOVIDO	emu/dos/Battle Zone.zip	emu/ORIGINALES/DOS/Battle Zone.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Battle Zone/
EXTRAIDO	emu/dos/Battle of Antietam.zip	emu/ROMS/DOS/Battle of Antietam/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Battle of Antietam.conf	lanzador de dosbox_svn (seguro: START.EXE)
MOVIDO	emu/dos/Battle of Antietam.zip	emu/ORIGINALES/DOS/Battle of Antietam.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Battle of Antietam/
EXTRAIDO	emu/dos/BattleTech - The Crescent Hawks Inception.zip	emu/ROMS/DOS/BattleTech - The Crescent Hawks Inception/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/BattleTech - The Crescent Hawks Inception.conf	lanzador de dosbox_svn (dudoso: BTECH.EXE)
MOVIDO	emu/dos/BattleTech - The Crescent Hawks Inception.zip	emu/ORIGINALES/DOS/BattleTech - The Crescent Hawks Inception.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/BattleTech - The Crescent Hawks Inception/
EXTRAIDO	emu/dos/BattleTech - The Crescent Hawks Revenge.zip	emu/ROMS/DOS/BattleTech - The Crescent Hawks Revenge/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/BattleTech - The Crescent Hawks Revenge.conf	lanzador de dosbox_svn (seguro: Revenge/REVENGE.EXE)
MOVIDO	emu/dos/BattleTech - The Crescent Hawks Revenge.zip	emu/ORIGINALES/DOS/BattleTech - The Crescent Hawks Revenge.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/BattleTech - The Crescent Hawks Revenge/
EXTRAIDO	emu/dos/Battlehawks 1942.zip	emu/ROMS/DOS/Battlehawks 1942/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Battlehawks 1942.conf	lanzador de dosbox_svn (seguro: BH.EXE)
MOVIDO	emu/dos/Battlehawks 1942.zip	emu/ORIGINALES/DOS/Battlehawks 1942.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Battlehawks 1942/
EXTRAIDO	emu/dos/Beats Of Rage.zip	emu/ROMS/DOS/Beats Of Rage/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Beats Of Rage.conf	lanzador de dosbox_svn (seguro: BOR/bor.exe)
MOVIDO	emu/dos/Beats Of Rage.zip	emu/ORIGINALES/DOS/Beats Of Rage.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Beats Of Rage/
EXTRAIDO	emu/dos/Bedlam.zip	emu/ROMS/DOS/Bedlam/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Bedlam.conf	lanzador de dosbox_svn (seguro: bedlam/BEDLAM.EXE)
MOVIDO	emu/dos/Bedlam.zip	emu/ORIGINALES/DOS/Bedlam.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Bedlam/
